sid,search,"splunk_server","_time","is_realtime",provenance,"api_et","api_index_et","api_index_lt","api_lt","event_count","exec_time","result_count","savedsearch_name","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_api_et","__mv_api_index_et","__mv_api_index_lt","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657355782.76","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657355782.871683",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657355782.000000000",4,1657355782,4,search1,4,"1656748800.000000000","1657355782.000000000",completed,"0.276",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657355782.77","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657355782.885745",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657355782.000000000",4,1657355782,9,search3,4,"1656748800.000000000","1657355782.000000000",completed,"0.325",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657355820.78","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657355820.732328",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657355820.000000000",4,1657355820,4,search1,4,"1656748800.000000000","1657355820.000000000",completed,"0.203",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657355820.79","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657355820.740850",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657355820.000000000",4,1657355820,9,search3,4,"1656748800.000000000","1657355820.000000000",completed,"0.194",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657355828.80","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657355828.780966",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657355828.000000000",4,1657355828,4,search1,4,"1656748800.000000000","1657355828.000000000",completed,"0.281",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657355828.81","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657355828.801646",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657355828.000000000",4,1657355828,9,search3,4,"1656748800.000000000","1657355828.000000000",completed,"0.269",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657355843.82","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657355743 latest=1657355744","chandana-VirtualBox","1657355843.481905",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657355843.000000000",1,1657355843,1,search2,1,"1657355743.000000000","1657355744.000000000",completed,"0.075",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657356434.88","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657356434.038017",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657356434.000000000",4,1657356434,4,search1,4,"1656748800.000000000","1657356434.000000000",completed,"0.17",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657356434.89","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657356434.091335",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657356434.000000000",4,1657356434,9,search3,4,"1656748800.000000000","1657356434.000000000",completed,"0.156",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657356470.90","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657356470.061752",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657356470.000000000",4,1657356470,4,search1,4,"1656748800.000000000","1657356470.000000000",completed,"0.193",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657356470.91","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657356470.068009",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657356470.000000000",4,1657356470,9,search3,4,"1656748800.000000000","1657356470.000000000",completed,"0.223",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657356475.92","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657356475.778765",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657356475.000000000",4,1657356475,4,search1,4,"1656748800.000000000","1657356475.000000000",completed,"0.124",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657356475.93","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657356475.806229",0,"UI:Dashboard:status","1656748800.000000000",0,0,"1657356475.000000000",4,1657356475,9,search3,4,"1656748800.000000000","1657356475.000000000",completed,"0.097",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657356499.97","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657356499.044104",0,"UI:Dashboard:status","1657305000.000000000",0,0,"1657356499.000000000",2,1657356499,2,search1,2,"1657305000.000000000","1657356499.000000000",completed,"0.09",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657356499.98","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657356499.058001",0,"UI:Dashboard:status","1657305000.000000000",0,0,"1657356499.000000000",2,1657356499,9,search3,2,"1657305000.000000000","1657356499.000000000",completed,"0.10400000000000001",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657356507.101","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657355743 latest=1657355744","chandana-VirtualBox","1657356507.084530",0,"UI:Dashboard:status","1657305000.000000000",0,0,"1657356507.000000000",1,1657356507,1,search2,1,"1657355743.000000000","1657355744.000000000",completed,"0.07",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657360856.131","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657360856.089578",0,"UI:Dashboard:status","1657305000.000000000",0,0,"1657360856.000000000",7,1657360856,7,search1,7,"1657305000.000000000","1657360856.000000000",completed,"0.194",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657360856.132","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657360856.106932",0,"UI:Dashboard:status","1657305000.000000000",0,0,"1657360856.000000000",7,1657360856,17,search3,7,"1657305000.000000000","1657360856.000000000",completed,"0.202",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search2_1657360867.133","search sourcetype=gitforsplunk index=_internal host=chandana-VirtualBox earliest=1657360743 latest=1657360744","chandana-VirtualBox","1657360867.247711",0,"UI:Dashboard:status","1657305000.000000000",0,0,"1657360867.000000000",1,1657360867,1,search2,1,"1657360743.000000000","1657360744.000000000",completed,"0.07",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657361012.134","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657361012.320076",0,"UI:Dashboard:status","1656756000.000000000",0,0,"1657361012.000000000",9,1657361012,9,search1,9,"1656756000.000000000","1657361012.000000000",completed,"0.213",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search3_1657361012.135","search sourcetype=gitforsplunk index=_internal 
|  top 20 changed_file 
|  fields - percent
| rename changed_file as ""Filename"" count as Count","chandana-VirtualBox","1657361012.329105",0,"UI:Dashboard:status","1656756000.000000000",0,0,"1657361012.000000000",9,1657361012,17,search3,9,"1656756000.000000000","1657361012.000000000",completed,"0.179",,,,,,,,,,,,,,,,,,,
"chandana__chandana_Z2l0X2Zvcl9zcGx1bms__search1_1657361019.136","search sourcetype=gitforsplunk index=_internal 
| eval time = strftime(_time, ""%Y-%m-%d %H:%M"") 
| eval etime1 = _time
| eval etime2 = _time + 1
| rex ""(?s)git commit \-m auto.*?(?<no_changes1>no changes added to commit)""
| rex ""EXITCODE: 1[\s*](?<no_changes2>No changes)""
| sort - _time
| foreach status_* 
    [eval <<MATCHSTR>> = case(isnull(<<FIELD>>), null(), <<FIELD>>==0, ""OK"", true(), ""Error"")]
| eval commit_files = if((isnotnull(no_changes1) OR isnotnull(no_changes2)) AND status_commit_files == 1, ""No Changes"", commit_files) 
| table etime1 etime2 time host commit_message runtime check_status add_files commit_files change_message commit_details push 
| rename time as Time host as Host commit_message as ""Commit message"" runtime as Duration check_status as ""Check status"" add_files as ""Add files"" commit_files as ""Commit files"" change_message as ""Update message"" commit_details as ""Show details"" push as ""Push""","chandana-VirtualBox","1657361019.222902",0,"UI:Dashboard:status","1656756000.000000000",0,0,"1657361019.000000000",9,1657361019,9,search1,9,"1656756000.000000000","1657361019.000000000",canceled,"0.113",,,,,,,,,,,,,,,,,,,
